Link;Author;Title;Rating;Text;Date
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;louiethepitt;is just boring and disconnected;4/10;Never read anything about this book don't know the director or lots of the actors... but was interested...love fantasy so I was expecting something interesting... and wow was I let down guys... it was so boring, the acting so generic, the shots so awful...OMG guy how was this movie made...who was in charge of this monstrosity?;14 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;glennwilliams1229;Attempted to like the movie;4/10;Beautiful scenery and visuals but the overall story was quite lacking and that is a mild assessment.;14 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;ruweez-1;Good!;7/10;Beautiful, and touching. Don't listen to hateful trolls.;11 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;ilmffutyfl;The audience cried and applauded - a film for anyone ready to open their heart;10/10;"The man to the left of me cried, the woman to the right of me cried. We applauded when the film ended, our hearts feeling moved and lifted. This movie does not deserve the 1/10 scores that it is receiving. Do not be fooled by these reviews. Weeks before the film came out, people vented their anger about it in the comments section of a NY Times article on it. They were afraid of a darker skinned female lead - not staying true to its source material, they claim. It is this kind of fear that the film challenges us to see and understand before it consumes us.
This story is not about skin color, nor sexual anatomy. It is about the power of love and the destruction of fear. The director does an excellent job creating this moral lesson with cinematic vision that both children and adults can appreciate. It will move you if you have a willingness to be moved. There are some very significant lines spoken in this film, that if truly taken to heart, could change lives.";11 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;havenskylerbrockman;Not enough credit!!;10/10;I literally made an account on this site so I could redirect the negative attitude towards this movie. Granted I have never read the book, but this movie made me want to. I don't care if it doesn't do justice to the novel, we can not overlook the overlying message this movie tries to portray to its viewers. It is a beautiful work of art on its own, visually, and through story-telling. It is all about the conquering of our own insecurities and faults through the power of love, a force so strong it bends space and time. Shame on anyone who discredits this movie due to its discontinuities to its source material. This movie is a verdict of how we should be living and treating others, and to deny its quality is bringing the darkness out into this world. It's a beautiful movie, touching, and very teaching. Please watch it and take it whole heartedly. It's absolutely gorgeous.;11 October 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;emilyvrichard;ok i loved this;10/10;I now a lot of people didn't like this, but i read the book multiple times and still appreciated the movie i thought it was incredible;15 July 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;chet19;This is what happens when...;3/10;...Some producer thinks it's a good idea to take a a sitcom actress like Mindy and cast her in a science fiction role. I thought the plot was okay, even though a lot of others point out a ton of plot holes and inconsistent parts that coulda/shoulda been done much better. I think the soundtrack will appeal only to hipster kids, and it felt out of place in a sc-fi fantasy;14 March 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;facebook-259-463220;Most of humanity is not ready.;10/10;There's too much negativity and fast paced life for this movie to make sense, in ten years it will be understood.;28 December 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;FreyaHughes;One of my favourite movies!;9/10;I have seen all bad reviews for this movie but personally it's one of my favourite movies! It's a great concept that I haven't ever seen before and includes great imaginative ideas. I would 100% recommend this movie!;7 September 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;BrianJones-7;Worst Disney Movie Ever;1/10;I had high expectations for this movie, given the Disney label and reference to science fiction. It is neither science nor fiction, more of a drug addled fantasy.;9 February 2019
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;charlyfeet;Everything bad..;1/10;"One more to the list of worst movies ever..
All wrong..";4 November 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;db-54012;stop calling him by his full name!;1/10;"The main character, the young girl, is very confusing: is she a shy child or is she a mature adult who doesn't like her hair complimented? I cant tell, it's like whoever wrote her dialogue switched from between her being a child to her being a wise adult. Also, why'd she have to keep calling her brother ""Charles Wallace"", repeatedly? just call him ""Charles"" or ""CW""! The cast just make me uncomfortable. And each time I see the title of this, I keep thinking it's called ""Winkle in time"". Only reason to watch this may be for Oprah Winfrey.";14 October 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;ryanmstrain;Awful;1/10;This is not the story I remember reading when I was a kid.;14 October 2018
https://www.imdb.com/title/tt1620680/reviews?ref_=tt_urv;wilsonhannah;Where are Sandy and Dennis?;1/10;Why oh why did Disney mangle such a classic book? As many others have said in their reviews the plot had more holes than Swis cheese. Why weren't Meg's younger twin brothers in the movie? I know they didn't have that big of a roll in the book, but it felt off not having them there.;29 September 2018
